orderID,orderDate,shipDate,shipMode,segment,custID,storeID,isReturned
ES-2019-5432701,2019-12-04,2019-12-09,Standard Class,Corporate,LR-17035,1665,0
ES-2019-5436698,2019-06-24,2019-06-24,Same Day,Consumer,ML-17410,1822,0
ES-2019-5450436,2019-12-02,2019-12-06,Standard Class,Consumer,CD-11920,1945,0
ES-2019-5451215,2019-03-10,2019-03-13,Second Class,Consumer,PW-19240,1679,0
ES-2019-5454545,2019-06-21,2019-06-26,Second Class,Consumer,MS-17770,1993,0
ES-2019-5455334,2019-06-27,2019-07-02,Second Class,Corporate,DJ-13510,1916,0
ES-2019-5464624,2019-07-14,2019-07-17,Second Class,Consumer,BG-11035,1817,0
ES-2019-5466966,2019-05-10,2019-05-14,Standard Class,Consumer,MV-18190,2313,1
ES-2019-5480702,2019-11-21,2019-11-26,Standard Class,Corporate,TP-21565,1708,0
ES-2019-5490702,2019-12-11,2019-12-16,Standard Class,Consumer,JK-15625,2059,0
ES-2019-5499117,2019-12-04,2019-12-07,Second Class,Consumer,DP-13000,1711,0
ES-2019-5505172,2019-12-07,2019-12-12,Standard Class,Consumer,DB-13060,2000,0
ES-2019-5507408,2019-04-20,2019-04-23,Second Class,Consumer,AH-10210,1635,0
ES-2019-5508438,2019-08-19,2019-08-23,Standard Class,Consumer,EB-14110,2197,0
ES-2019-5512464,2019-06-06,2019-06-12,Standard Class,Corporate,MY-17380,1670,0
ES-2019-5514830,2019-12-14,2019-12-21,Standard Class,Consumer,FO-14305,2344,0
ES-2019-5515506,2019-08-17,2019-08-22,Standard Class,Corporate,JD-16150,1832,0
ES-2019-5522696,2019-05-15,2019-05-18,First Class,Consumer,PO-18850,2277,0
ES-2019-5523595,2019-10-25,2019-10-28,First Class,Corporate,HG-14965,2207,0
ES-2019-5543011,2019-09-07,2019-09-10,Second Class,Corporate,KH-16330,1917,0
ES-2019-5549626,2019-12-29,2020-01-05,Standard Class,Home Office,MT-18070,1676,0
ES-2019-5557687,2019-05-15,2019-05-21,Standard Class,Corporate,EM-14095,1643,0
ES-2019-5560916,2019-07-07,2019-07-14,Standard Class,Home Office,BS-11800,2055,0
ES-2019-5566593,2019-03-06,2019-03-10,Second Class,Consumer,JF-15565,2316,0
ES-2019-5566758,2019-06-09,2019-06-14,Standard Class,Consumer,VM-21835,2557,0
ES-2019-5566923,2019-10-13,2019-10-15,Second Class,Home Office,JJ-15760,2503,1
ES-2019-5575159,2019-07-14,2019-07-14,Same Day,Consumer,NG-18430,1633,0
ES-2019-5578260,2019-07-29,2019-08-02,Standard Class,Consumer,MS-17530,1654,0
ES-2019-5580875,2019-01-10,2019-01-15,Standard Class,Consumer,SM-20905,2050,0
ES-2019-5581627,2019-12-18,2019-12-22,Second Class,Corporate,SC-20260,2177,0
ES-2019-5600285,2019-09-05,2019-09-05,Same Day,Consumer,BD-11620,1636,0
ES-2019-5613626,2019-01-23,2019-01-27,Standard Class,Home Office,CL-12700,1996,0
ES-2019-5623562,2019-11-08,2019-11-15,Standard Class,Home Office,PO-19180,1996,0
ES-2019-5630828,2019-05-25,2019-05-31,Standard Class,Consumer,VM-21835,1935,0
ES-2019-5635375,2019-04-05,2019-04-10,Standard Class,Consumer,CS-12460,2105,0
ES-2019-5639743,2019-11-14,2019-11-17,Second Class,Consumer,CC-12685,1665,0
ES-2019-5642589,2019-09-15,2019-09-19,Standard Class,Consumer,KH-16510,1902,0
ES-2019-5645358,2019-03-07,2019-03-09,Second Class,Consumer,MN-17935,1674,1
ES-2019-5659427,2019-01-19,2019-01-23,Standard Class,Home Office,JJ-15760,1636,0
ES-2019-5669824,2019-11-10,2019-11-13,First Class,Consumer,LB-16735,2060,0
ES-2019-5671193,2019-05-30,2019-05-30,Same Day,Consumer,MG-18145,1778,0
ES-2019-5676143,2019-09-15,2019-09-22,Standard Class,Corporate,KB-16585,2578,0
ES-2019-5677397,2019-09-18,2019-09-18,Same Day,Consumer,JC-15340,1608,0
ES-2019-5677695,2019-07-07,2019-07-11,Standard Class,Home Office,SR-20740,1633,0
ES-2019-5681163,2019-05-17,2019-05-19,First Class,Home Office,PL-18925,1903,0
ES-2019-5691758,2019-09-29,2019-10-03,Standard Class,Consumer,PF-19165,1633,0
ES-2019-5708011,2019-12-05,2019-12-06,First Class,Consumer,HZ-14950,1779,0
ES-2019-5709491,2019-02-08,2019-02-12,Standard Class,Consumer,LP-17080,1806,0
ES-2019-5722902,2019-12-30,2020-01-03,Standard Class,Home Office,BT-11530,1794,0
ES-2019-5736749,2019-12-29,2020-01-05,Standard Class,Consumer,MM-18055,1633,0
ES-2019-5745179,2019-08-10,2019-08-14,Standard Class,Corporate,CJ-11875,2138,1
ES-2019-5752326,2019-12-11,2019-12-13,Second Class,Consumer,SO-20335,1888,0
ES-2019-5755966,2019-01-13,2019-01-18,Standard Class,Corporate,BF-11020,1931,0
ES-2019-5757351,2019-04-05,2019-04-05,Same Day,Consumer,AW-10840,1653,1
ES-2019-5760651,2019-07-28,2019-08-03,Standard Class,Consumer,GB-14575,1706,0
ES-2019-5769431,2019-12-28,2020-01-04,Standard Class,Consumer,DC-13285,2260,0
ES-2019-5770374,2019-05-22,2019-05-22,Same Day,Consumer,JM-15580,1869,0
ES-2019-5776825,2019-06-15,2019-06-19,Standard Class,Home Office,TA-21385,2050,0
ES-2019-5781276,2019-09-08,2019-09-13,Standard Class,Home Office,EH-14125,2174,0
ES-2019-5788738,2019-09-22,2019-09-22,Same Day,Consumer,SE-20110,2440,0
ES-2019-5796869,2019-08-26,2019-08-30,Standard Class,Consumer,JH-16180,2245,0
ES-2019-5805673,2019-07-26,2019-07-31,Standard Class,Consumer,SC-20575,1654,0
ES-2019-5807038,2019-06-03,2019-06-07,Standard Class,Corporate,LA-16780,2451,0
ES-2019-5808020,2019-02-15,2019-02-20,Second Class,Consumer,ND-18370,1654,0
ES-2019-5819900,2019-11-27,2019-12-01,Standard Class,Consumer,GH-14425,1665,0
ES-2019-5821748,2019-09-12,2019-09-16,Standard Class,Consumer,EB-14110,1832,0
ES-2019-5823618,2019-07-05,2019-07-11,Standard Class,Home Office,MG-17890,1654,0
ES-2019-5824366,2019-04-24,2019-04-28,Standard Class,Corporate,LD-16855,1636,0
ES-2019-5829464,2019-12-02,2019-12-06,Standard Class,Consumer,JK-15625,1806,0
ES-2019-5833893,2019-05-22,2019-05-26,Standard Class,Home Office,BD-11560,2429,0
ES-2019-5836794,2019-06-23,2019-06-25,Second Class,Consumer,KM-16660,1987,0
ES-2019-5840484,2019-07-07,2019-07-10,Second Class,Corporate,SP-20620,2010,0
ES-2019-5843148,2019-03-08,2019-03-11,First Class,Corporate,TS-21370,2568,0
ES-2019-5845607,2019-05-12,2019-05-17,Second Class,Corporate,DV-13045,1857,1
ES-2019-5847046,2019-06-05,2019-06-09,Standard Class,Consumer,KC-16540,1632,0
ES-2019-5853394,2019-06-26,2019-07-02,Standard Class,Consumer,SM-20005,2412,0
ES-2019-5859259,2019-08-14,2019-08-15,First Class,Consumer,SE-20110,1654,0
ES-2019-5870268,2019-07-18,2019-07-20,First Class,Corporate,BS-11365,1715,0
ES-2019-5875283,2019-09-29,2019-10-03,Standard Class,Consumer,AJ-10960,1706,0
ES-2019-5877219,2019-12-14,2019-12-18,Standard Class,Consumer,GT-14710,1765,0
ES-2019-5897153,2019-03-23,2019-03-23,Same Day,Corporate,NC-18625,1785,1
ES-2019-5912233,2019-09-20,2019-09-20,Same Day,Consumer,PJ-19015,2132,0
ES-2019-5913584,2019-09-28,2019-09-29,First Class,Corporate,KC-16675,1798,0
ES-2019-5916678,2019-04-27,2019-04-30,First Class,Home Office,BE-11455,1636,0
ES-2019-5923089,2019-07-02,2019-07-07,Standard Class,Corporate,CB-12535,1806,1
ES-2019-5924445,2019-08-25,2019-08-27,Second Class,Home Office,NZ-18565,2005,0
ES-2019-5933879,2019-09-23,2019-09-27,Standard Class,Consumer,AR-10510,1769,0
ES-2019-5944655,2019-06-02,2019-06-04,Second Class,Corporate,TP-21565,2051,1
ES-2019-5954014,2019-02-08,2019-02-12,Standard Class,Consumer,AJ-10960,1633,0
ES-2019-5954282,2019-11-14,2019-11-20,Standard Class,Corporate,MP-17965,1682,0
ES-2019-5959969,2019-10-31,2019-11-05,Standard Class,Corporate,AJ-10780,2013,1
ES-2019-5967582,2019-05-29,2019-06-01,First Class,Consumer,CK-12205,2160,0
ES-2019-5968338,2019-03-25,2019-03-30,Second Class,Consumer,TB-21055,2036,0
ES-2019-5972682,2019-12-28,2019-12-31,Second Class,Consumer,CG-12520,1794,0
ES-2019-5980468,2019-08-30,2019-09-04,Standard Class,Consumer,HA-14920,1669,0
ES-2019-5985650,2019-05-24,2019-05-24,Same Day,Consumer,RK-19300,1832,0
ES-2019-5993404,2019-12-20,2019-12-24,Standard Class,Home Office,BE-11335,1665,0
ES-2019-5994251,2019-04-11,2019-04-13,Second Class,Consumer,TB-21520,1782,0
ES-2020-1001647,2020-06-26,2020-07-01,Standard Class,Consumer,DD-13570,1899,0
ES-2020-1007331,2020-08-14,2020-08-18,Standard Class,Home Office,CS-12400,1739,0
ES-2020-1012206,2020-03-06,2020-03-08,First Class,Consumer,PG-18895,2278,0
ES-2020-1013413,2020-01-26,2020-01-29,First Class,Consumer,FP-14320,1654,0
ES-2020-1019037,2020-10-29,2020-11-04,Standard Class,Home Office,EM-14140,1772,0
ES-2020-1026422,2020-11-04,2020-11-04,Same Day,Corporate,BS-11590,2240,0
ES-2020-1030020,2020-07-01,2020-07-07,Standard Class,Consumer,SB-20185,1928,0
ES-2020-1032140,2020-03-11,2020-03-16,Standard Class,Consumer,KM-16720,1636,0
ES-2020-1040971,2020-03-11,2020-03-16,Second Class,Corporate,MF-17665,2163,0
ES-2020-1049729,2020-11-16,2020-11-20,Standard Class,Consumer,RB-19330,1976,0
ES-2020-1053198,2020-02-17,2020-02-19,First Class,Corporate,NC-18535,2187,0
ES-2020-1059602,2020-01-03,2020-01-09,Standard Class,Consumer,BS-11755,1755,0
ES-2020-1068972,2020-12-09,2020-12-16,Standard Class,Consumer,GM-14440,1636,0
ES-2020-1072619,2020-11-21,2020-11-25,Standard Class,Consumer,SM-20905,2425,1
ES-2020-1076268,2020-01-29,2020-02-04,Standard Class,Consumer,JP-15520,2581,0
ES-2020-1081150,2020-08-31,2020-09-07,Standard Class,Corporate,JR-16210,1625,0
ES-2020-1087911,2020-03-25,2020-03-29,Standard Class,Corporate,NC-18535,1628,0
ES-2020-1089110,2020-12-27,2021-01-02,Standard Class,Consumer,CS-11860,2659,0
ES-2020-1093488,2020-10-05,2020-10-09,Standard Class,Corporate,LS-16945,1636,1
ES-2020-1099419,2020-05-13,2020-05-18,Standard Class,Consumer,LP-17095,2397,0
ES-2020-1109945,2020-09-05,2020-09-10,Standard Class,Consumer,JR-15670,1607,0
ES-2020-1112764,2020-09-25,2020-09-29,Standard Class,Consumer,EB-13870,1665,0
ES-2020-1121754,2020-05-21,2020-05-25,Second Class,Consumer,EB-14110,1647,0
ES-2020-1123163,2020-04-25,2020-05-02,Standard Class,Corporate,SV-20815,1629,0
ES-2020-1128924,2020-09-04,2020-09-08,Standard Class,Consumer,MV-18190,1665,0
ES-2020-1135121,2020-06-17,2020-06-19,First Class,Corporate,RB-19645,1705,0
ES-2020-1135793,2020-12-20,2020-12-26,Standard Class,Corporate,DK-13150,2127,0
ES-2020-1138719,2020-09-13,2020-09-18,Standard Class,Corporate,KN-16450,1803,0
ES-2020-1139004,2020-01-01,2020-01-04,Second Class,Consumer,RD-19585,1807,0
ES-2020-1143780,2020-01-03,2020-01-06,First Class,Corporate,AH-10690,1705,0
ES-2020-1149984,2020-10-08,2020-10-15,Standard Class,Consumer,AH-10585,2325,0
ES-2020-1162185,2020-04-20,2020-04-20,Same Day,Home Office,SD-20485,2416,0
ES-2020-1166961,2020-11-04,2020-11-06,Second Class,Home Office,GH-14410,1675,0
ES-2020-1169960,2020-12-20,2020-12-25,Standard Class,Home Office,AD-10180,1654,0
ES-2020-1172576,2020-12-25,2021-01-01,Standard Class,Consumer,MW-18220,2393,0
ES-2020-1183139,2020-07-08,2020-07-10,Second Class,Home Office,TB-21190,1675,0
ES-2020-1185240,2020-08-13,2020-08-17,Standard Class,Consumer,NP-18700,2146,0
ES-2020-1188032,2020-08-20,2020-08-26,Standard Class,Corporate,TS-21160,2116,0
ES-2020-1198254,2020-08-06,2020-08-09,First Class,Consumer,RO-19780,1674,0
ES-2020-1201587,2020-04-24,2020-04-28,Standard Class,Consumer,CM-11935,1854,0
ES-2020-1205816,2020-11-11,2020-11-16,Standard Class,Consumer,SO-20335,1622,0
ES-2020-1209595,2020-06-02,2020-06-06,Standard Class,Consumer,BK-11260,1647,0
ES-2020-1211534,2020-09-17,2020-09-20,First Class,Home Office,CD-12790,2528,0
ES-2020-1212086,2020-09-11,2020-09-13,Second Class,Corporate,TT-21265,1654,0
ES-2020-1213583,2020-05-15,2020-05-20,Standard Class,Consumer,JM-15865,1611,0
ES-2020-1215823,2020-08-17,2020-08-20,Second Class,Corporate,JD-16150,2193,0
ES-2020-1217902,2020-09-06,2020-09-10,Standard Class,Consumer,AB-10165,1959,1
ES-2020-1218192,2020-07-08,2020-07-10,Second Class,Consumer,ZC-21910,1629,0
ES-2020-1220787,2020-04-29,2020-05-01,First Class,Consumer,MC-18100,2560,0
ES-2020-1222056,2020-07-24,2020-07-28,Standard Class,Corporate,AG-10300,1633,0
ES-2020-1222538,2020-12-20,2020-12-24,Standard Class,Consumer,SB-20170,1675,0
ES-2020-1225665,2020-12-13,2020-12-18,Standard Class,Consumer,ES-14020,2550,0
ES-2020-1229178,2020-12-05,2020-12-09,Standard Class,Consumer,PR-18880,1794,0
ES-2020-1243709,2020-12-24,2020-12-26,Second Class,Consumer,AG-10900,2510,0
ES-2020-1244276,2020-12-20,2020-12-23,First Class,Consumer,JH-15820,1899,0
ES-2020-1244729,2020-03-14,2020-03-18,Standard Class,Consumer,MO-17950,2197,0
ES-2020-1245292,2020-04-19,2020-04-22,First Class,Corporate,MF-18250,2424,0
ES-2020-1247278,2020-12-17,2020-12-17,Same Day,Corporate,VP-21760,1628,0
ES-2020-1247648,2020-01-19,2020-01-23,Standard Class,Home Office,AT-10435,1731,0
ES-2020-1250006,2020-06-24,2020-06-30,Standard Class,Corporate,EB-13975,1629,0
ES-2020-1251401,2020-04-06,2020-04-06,Same Day,Home Office,VF-21715,2084,0
ES-2020-1253344,2020-06-07,2020-06-11,Standard Class,Consumer,LH-17155,1899,0
ES-2020-1265335,2020-08-22,2020-08-26,Standard Class,Consumer,AG-10270,1636,0
ES-2020-1268416,2020-10-25,2020-10-31,Standard Class,Home Office,CK-12325,1665,1
ES-2020-1270183,2020-08-16,2020-08-20,Standard Class,Home Office,MG-17680,2480,0
ES-2020-1280086,2020-11-24,2020-11-28,Standard Class,Corporate,MF-18250,2482,0
ES-2020-1288793,2020-11-12,2020-11-14,First Class,Consumer,AT-10735,1984,0
ES-2020-1295215,2020-11-19,2020-11-26,Standard Class,Corporate,MC-17590,2026,0
ES-2020-1298676,2020-08-16,2020-08-20,Standard Class,Home Office,JP-16135,2093,0
ES-2020-1299121,2020-09-28,2020-09-28,Same Day,Corporate,NH-18610,2206,0
ES-2020-1299501,2020-07-03,2020-07-07,Standard Class,Corporate,KB-16585,2372,0
ES-2020-1319533,2020-11-13,2020-11-17,Standard Class,Consumer,MB-18085,1968,0
ES-2020-1337770,2020-12-03,2020-12-07,Second Class,Corporate,KH-16630,2186,0
ES-2020-1337779,2020-08-07,2020-08-11,Standard Class,Corporate,BS-11590,2143,0
ES-2020-1341762,2020-11-12,2020-11-17,Standard Class,Consumer,DL-13315,1654,1
ES-2020-1346757,2020-09-12,2020-09-15,First Class,Consumer,BD-11635,2149,0
ES-2020-1347677,2020-11-14,2020-11-19,Standard Class,Consumer,JK-15370,1647,0
ES-2020-1353166,2020-09-26,2020-09-30,Standard Class,Consumer,RB-19570,1807,0
ES-2020-1364758,2020-11-11,2020-11-11,Same Day,Consumer,CK-12595,1989,0
ES-2020-1375070,2020-01-20,2020-01-25,Second Class,Home Office,AD-10180,1665,0
ES-2020-1380947,2020-08-08,2020-08-12,Standard Class,Consumer,AT-10735,1699,0
ES-2020-1381136,2020-03-15,2020-03-19,Standard Class,Consumer,RO-19780,2592,0
ES-2020-1394541,2020-12-24,2020-12-29,Standard Class,Consumer,TM-21490,1892,0
ES-2020-1398212,2020-09-12,2020-09-16,Standard Class,Corporate,SC-20230,1967,0
ES-2020-1407404,2020-11-02,2020-11-06,Standard Class,Home Office,MG-17875,1630,0
ES-2020-1408046,2020-06-05,2020-06-10,Standard Class,Consumer,SC-20380,2203,0
ES-2020-1408978,2020-08-22,2020-08-27,Second Class,Home Office,BF-11170,1933,0
ES-2020-1413393,2020-08-13,2020-08-13,Same Day,Consumer,AB-10015,2415,0
ES-2020-1417572,2020-11-04,2020-11-09,Standard Class,Consumer,EJ-14155,1738,0
ES-2020-1423228,2020-10-03,2020-10-09,Standard Class,Home Office,TT-21460,1893,0
ES-2020-1424248,2020-06-05,2020-06-09,Standard Class,Home Office,CW-11905,1647,0
ES-2020-1430889,2020-01-02,2020-01-02,Same Day,Consumer,JK-15370,1816,0
ES-2020-1433183,2020-08-11,2020-08-16,Standard Class,Home Office,SR-20425,1916,0
ES-2020-1434123,2020-01-30,2020-02-06,Standard Class,Consumer,JB-16000,2514,0
ES-2020-1436499,2020-02-21,2020-02-27,Standard Class,Consumer,IM-15070,1845,0
ES-2020-1442338,2020-02-12,2020-02-17,Standard Class,Consumer,DK-12985,1820,0
ES-2020-1446055,2020-03-08,2020-03-12,Standard Class,Corporate,DM-13525,2192,0
ES-2020-1449332,2020-09-20,2020-09-24,Standard Class,Consumer,RW-19690,1611,0
ES-2020-1450713,2020-10-18,2020-10-24,Standard Class,Consumer,BF-11080,1675,0
ES-2020-1460976,2020-06-10,2020-06-14,Second Class,Consumer,BD-11320,1738,0
ES-2020-1469005,2020-08-12,2020-08-17,Second Class,Corporate,MC-17635,1923,0
ES-2020-1484456,2020-03-11,2020-03-18,Standard Class,Consumer,BM-11140,1718,0
ES-2020-1486678,2020-08-09,2020-08-12,Second Class,Home Office,SC-20680,1742,0
ES-2020-1499467,2020-02-24,2020-02-28,Standard Class,Home Office,CC-12430,1755,0
ES-2020-1500187,2020-08-30,2020-09-01,First Class,Home Office,MP-18175,2047,0
ES-2020-1505656,2020-11-07,2020-11-11,Standard Class,Consumer,JL-15505,1883,0
ES-2020-1510295,2020-06-20,2020-06-23,First Class,Consumer,CD-11920,1629,0
ES-2020-1521931,2020-10-15,2020-10-19,Standard Class,Consumer,BO-11425,1633,0
ES-2020-1525878,2020-11-04,2020-11-06,Second Class,Consumer,LT-16765,1629,1
ES-2020-1526338,2020-05-15,2020-05-21,Standard Class,Corporate,BP-11050,1772,0
ES-2020-1532910,2020-11-22,2020-11-29,Standard Class,Consumer,GW-14605,1628,0
ES-2020-1534120,2020-11-22,2020-11-29,Standard Class,Corporate,CB-12535,1862,0
ES-2020-1535265,2020-09-07,2020-09-14,Standard Class,Consumer,LC-17140,1900,0
ES-2020-1540151,2020-08-28,2020-09-03,Standard Class,Corporate,JP-15460,1654,0
ES-2020-1540559,2020-04-13,2020-04-15,Second Class,Home Office,AS-10135,1894,0
ES-2020-1562914,2020-08-04,2020-08-06,Second Class,Home Office,VF-21715,2228,0
ES-2020-1565126,2020-02-20,2020-02-25,Second Class,Corporate,TC-20980,2398,0
ES-2020-1568724,2020-08-14,2020-08-19,Standard Class,Consumer,GM-14500,2212,0
ES-2020-1579342,2020-01-29,2020-01-31,First Class,Home Office,KM-16375,1665,0
ES-2020-1586127,2020-01-25,2020-01-30,Standard Class,Consumer,MS-17710,2263,0
ES-2020-1586341,2020-03-19,2020-03-22,First Class,Consumer,JL-15835,1675,0
ES-2020-1589316,2020-05-29,2020-06-02,Standard Class,Home Office,RM-19675,1673,0
ES-2020-1590572,2020-05-18,2020-05-23,Standard Class,Home Office,VT-21700,1652,0
ES-2020-1590834,2020-01-01,2020-01-03,Second Class,Home Office,CD-12790,1665,0
ES-2020-1594400,2020-04-11,2020-04-15,Standard Class,Home Office,RD-19660,2169,0
ES-2020-1596350,2020-02-12,2020-02-18,Standard Class,Consumer,SC-20305,1927,0
ES-2020-1598291,2020-09-18,2020-09-22,Standard Class,Consumer,LR-16915,1682,0
ES-2020-1603822,2020-06-17,2020-06-20,Second Class,Home Office,TW-21025,1604,0
ES-2020-1608190,2020-06-28,2020-07-04,Standard Class,Home Office,PS-19045,2306,0
ES-2020-1608577,2020-08-06,2020-08-08,Second Class,Home Office,DB-13360,1633,0
ES-2020-1610512,2020-01-30,2020-02-01,Second Class,Corporate,FW-14395,2192,1
ES-2020-1614127,2020-05-22,2020-05-27,Standard Class,Consumer,CM-12160,1611,0
ES-2020-1621921,2020-04-02,2020-04-03,First Class,Corporate,CM-11830,1659,0
ES-2020-1622008,2020-11-26,2020-12-01,Standard Class,Consumer,JK-15730,1654,0
ES-2020-1633219,2020-10-29,2020-11-03,Second Class,Corporate,ES-14080,2536,0
ES-2020-1634109,2020-08-03,2020-08-03,Same Day,Corporate,RF-19345,2546,0
ES-2020-1649379,2020-06-08,2020-06-12,Standard Class,Home Office,BS-11800,1794,0
ES-2020-1650308,2020-04-02,2020-04-07,Standard Class,Corporate,NB-18580,1722,0
ES-2020-1653195,2020-05-03,2020-05-07,Standard Class,Home Office,AD-10180,1968,0
ES-2020-1667528,2020-12-03,2020-12-03,Same Day,Consumer,LB-16735,1694,0
ES-2020-1668222,2020-08-27,2020-09-02,Standard Class,Corporate,VG-21805,2650,0
ES-2020-1668643,2020-12-03,2020-12-08,Standard Class,Consumer,PF-19225,1656,0
ES-2020-1669743,2020-08-05,2020-08-08,First Class,Consumer,DM-13015,1769,0
ES-2020-1677301,2020-08-05,2020-08-07,First Class,Consumer,JB-16000,1739,0
ES-2020-1679213,2020-12-30,2021-01-04,Standard Class,Corporate,BB-11545,2149,0
ES-2020-1680695,2020-08-13,2020-08-20,Standard Class,Consumer,DD-13570,1690,0
ES-2020-1682342,2020-11-01,2020-11-06,Standard Class,Consumer,CM-11935,1913,0
ES-2020-1686888,2020-05-27,2020-05-31,Second Class,Consumer,CA-12265,1982,0
ES-2020-1692384,2020-11-28,2020-12-04,Standard Class,Consumer,RB-19570,2284,0
ES-2020-1706935,2020-04-05,2020-04-08,First Class,Consumer,BS-11665,2037,1
ES-2020-1713812,2020-05-07,2020-05-07,Same Day,Home Office,MG-17875,2424,1
ES-2020-1715609,2020-08-14,2020-08-19,Second Class,Consumer,SW-20245,1609,0
ES-2020-1727818,2020-11-11,2020-11-13,Second Class,Consumer,AJ-10945,2062,1
ES-2020-1739400,2020-04-30,2020-05-04,Standard Class,Consumer,KW-16435,1675,0
ES-2020-1752483,2020-10-18,2020-10-20,Second Class,Consumer,AB-10015,1675,0
ES-2020-1756896,2020-02-17,2020-02-24,Standard Class,Home Office,BE-11335,1665,0
ES-2020-1776729,2020-11-19,2020-11-24,Standard Class,Consumer,EB-13930,1643,0
ES-2020-1777286,2020-08-30,2020-09-02,First Class,Consumer,MS-17365,1630,0
ES-2020-1777796,2020-03-22,2020-03-26,Standard Class,Home Office,CH-12070,2148,0
ES-2020-1782910,2020-08-12,2020-08-16,Standard Class,Consumer,CV-12295,1982,0
ES-2020-1785128,2020-07-11,2020-07-16,Standard Class,Corporate,LS-16945,1940,1
ES-2020-1787717,2020-01-08,2020-01-13,Second Class,Consumer,TS-21340,2381,0
ES-2020-1788644,2020-05-27,2020-06-01,Standard Class,Corporate,EB-13840,2406,0
ES-2020-1795340,2020-01-29,2020-02-04,Standard Class,Consumer,IG-15085,1636,1
ES-2020-1812049,2020-03-03,2020-03-07,Second Class,Corporate,JG-15805,1636,0
ES-2020-1818988,2020-10-15,2020-10-17,Second Class,Corporate,LA-16780,1922,0
ES-2020-1820946,2020-09-10,2020-09-14,Standard Class,Consumer,CT-11995,1626,0
ES-2020-1827845,2020-06-03,2020-06-06,First Class,Consumer,PO-18850,2264,0
ES-2020-1827959,2020-05-31,2020-06-04,Standard Class,Corporate,EA-14035,1888,0
ES-2020-1830556,2020-06-23,2020-06-28,Standard Class,Consumer,MM-17260,1665,0
ES-2020-1835691,2020-11-15,2020-11-19,Standard Class,Consumer,ML-17410,1977,1
ES-2020-1836661,2020-03-20,2020-03-24,Standard Class,Consumer,LC-17050,1622,0
ES-2020-1838601,2020-02-21,2020-02-24,Second Class,Corporate,AG-10525,2618,0
ES-2020-1853161,2020-07-30,2020-08-04,Second Class,Corporate,AC-10615,2455,0
ES-2020-1874583,2020-07-03,2020-07-05,First Class,Consumer,JG-15115,2178,1
ES-2020-1874662,2020-12-17,2020-12-21,Standard Class,Consumer,LD-17005,2465,0
ES-2020-1883688,2020-12-05,2020-12-07,First Class,Home Office,TW-21025,1787,0
